,Julian Day,Julian Day QC,Latitude,Longitude,Position QC,Pressure,Pressure QC,Temperature Adjusted,Temperature Adjusted QC,Temperature,Temperature QC,Salinity Adjusted,Salinity Adjusted QC,Salinity,Salinity QC,Oxygen,Oxygen QC,Nitrate,Nitrate QC,pH,pH QC,Yearday
10637,2019-05-21 01:31:22.000152320,1,-51.856,33.445,1,341.3299865722656,1.0,2.4948261267514127,8.0,2.5124199390411377,8.0,34.45616522082855,8.0,34.29042053222656,8.0,210.89266967773438,1.0,34.54161071777344,1.0,7.8737406730651855,1.0,140.06344907583704
10643,2019-05-21 01:31:22.000152320,1,-51.856,33.445,1,351.54998779296875,1.0,2.5047935420393483,8.0,2.523159980773926,8.0,34.469340443897416,8.0,34.3034782409668,8.0,206.40066528320312,1.0,34.445560455322266,1.0,7.871551036834717,1.0,140.06344907583704
10827,2019-05-21 01:31:22.000152320,1,-51.856,33.445,1,701.6699829101562,1.0,2.494060708767337,8.0,2.5378198623657227,8.0,34.77239734189885,8.0,34.604000091552734,8.0,176.72186279296875,1.0,33.7341423034668,1.0,7.867697715759277,1.0,140.06344907583704
10992,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,8.570000648498535,1.0,3.6932208527760837,8.0,3.687000036239624,8.0,33.9652304413085,8.0,33.80400085449219,8.0,322.0146179199219,1.0,24.947921752929688,1.0,8.019351959228516,1.0,145.18083333863703
10994,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,10.830000877380371,1.0,3.693075223262848,8.0,3.687000036239624,8.0,33.96520070889969,8.0,33.80400085449219,8.0,321.92999267578125,1.0,24.993873596191406,1.0,8.019001007080078,1.0,145.18083333863703
10996,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,13.65000057220459,1.0,3.692893995794394,8.0,3.687000036239624,8.0,33.965100523032696,8.0,33.80400085449219,8.0,321.9412841796875,1.0,24.865020751953125,1.0,8.019139289855957,1.0,145.18083333863703
10999,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,16.420000076293945,1.0,3.6930949253374874,8.0,3.6873788833618164,8.0,33.96499451571698,8.0,33.80400085449219,8.0,321.9049987792969,1.0,24.874752044677734,1.0,8.018892288208008,1.0,145.18083333863703
11004,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,24.029998779296875,1.0,3.6922251944572526,8.0,3.687000036239624,8.0,33.9647987675731,8.0,33.80400085449219,8.0,321.69635009765625,1.0,24.922183990478516,1.0,8.019625663757324,1.0,145.18083333863703
11008,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,29.1299991607666,1.0,3.6918953170224666,8.0,3.687000036239624,8.0,33.9647181597467,8.0,33.80400085449219,8.0,321.5848693847656,1.0,24.908885955810547,1.0,8.019643783569336,1.0,145.18083333863703
11011,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,33.77000045776367,1.0,3.6907390451951216,8.0,3.686145067214966,8.0,33.964708219353064,8.0,33.80400085449219,8.0,321.6399230957031,1.0,24.900745391845703,1.0,8.021374702453613,1.0,145.18083333863703
11022,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,49.68000030517578,1.0,3.6734892028885486,8.0,3.669950008392334,8.0,33.9665520235026,8.0,33.805809020996094,8.0,321.24237060546875,1.0,24.986909866333008,1.0,8.019562721252441,1.0,145.18083333863703
11026,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,56.0,1.0,3.6641455199793507,8.0,3.6610300540924072,8.0,33.96776763434244,8.0,33.80699920654297,8.0,321.1510314941406,1.0,24.95596694946289,1.0,8.018726348876953,1.0,145.18083333863703
11038,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,73.38999938964844,1.0,3.54233787732279,8.0,3.5404701232910156,8.0,33.98087821985796,8.0,33.81998825073242,8.0,319.65234375,1.0,25.35281753540039,1.0,8.02051830291748,1.0,145.18083333863703
11042,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,80.05999755859375,1.0,3.4212339059454027,1.0,3.4200000762939453,1.0,34.005049971909195,1.0,33.84400177001953,1.0,318.3355407714844,1.0,25.798852920532227,1.0,8.011940002441406,1.0,145.18083333863703
11046,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,87.44999694824219,1.0,3.2218441734276064,8.0,3.221129894256592,8.0,34.01656977072378,8.0,33.85538864135742,8.0,319.3748474121094,1.0,26.463821411132812,1.0,8.004013061523438,1.0,145.18083333863703
11051,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,94.86000061035156,1.0,3.1622023322825847,8.0,3.1619999408721924,8.0,34.02470157705021,8.0,33.863399505615234,8.0,318.757080078125,1.0,26.630708694458008,1.0,8.001556396484375,1.0,145.18083333863703
11061,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,111.65999603271484,1.0,2.956948397952065,8.0,2.9577999114990234,8.0,34.03857094120667,8.0,33.87699890136719,8.0,317.5953369140625,1.0,27.099332809448242,1.0,7.996871471405029,1.0,145.18083333863703
11073,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,131.22000122070312,1.0,2.814051977215528,8.0,2.8160400390625,8.0,34.04487141174446,8.0,33.882999420166016,8.0,316.8812255859375,1.0,27.240745544433594,1.0,7.995938777923584,1.0,145.18083333863703
11085,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,150.92999267578125,1.0,2.7086604824857843,8.0,2.7119948863983154,8.0,34.07617225634345,8.0,33.91386795043945,8.0,307.1291809082031,1.0,27.876785278320312,1.0,7.986547470092773,1.0,145.18083333863703
11096,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,168.8699951171875,1.0,2.9488921302061346,8.0,2.9543700218200684,8.0,34.16958360235302,8.0,34.00661849975586,8.0,284.8121032714844,1.0,29.258150100708008,1.0,7.954285621643066,1.0,145.18083333863703
11103,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,181.3199920654297,1.0,2.565871886752349,8.0,2.571589946746826,8.0,34.16698798506959,8.0,34.00389099121094,8.0,283.4382629394531,1.0,30.160472869873047,1.0,7.950737953186035,1.0,145.18083333863703
11115,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,201.1199951171875,1.0,2.675444769636135,8.0,2.6830101013183594,8.0,34.22830272699918,8.0,34.06471252441406,8.0,267.49298095703125,1.0,30.7874755859375,1.0,7.933310031890869,1.0,145.18083333863703
11121,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,211.1199951171875,1.0,2.7728106276416633,8.0,2.7814199924468994,8.0,34.260957043455484,8.0,34.09711837768555,8.0,260.5765686035156,1.0,31.008790969848633,1.0,7.929185390472412,1.0,145.18083333863703
11133,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,231.6999969482422,1.0,2.78225025794317,8.0,2.792340040206909,8.0,34.28430633096416,8.0,34.12017822265625,8.0,253.8895721435547,1.0,31.525115966796875,1.0,7.919625759124756,1.0,145.18083333863703
11139,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,241.5,1.0,2.7363596343000554,8.0,2.747080087661743,8.0,34.29792757117236,8.0,34.13364028930664,8.0,249.55239868164062,1.0,31.786216735839844,1.0,7.916783332824707,1.0,145.18083333863703
11144,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,248.97000122070312,1.0,2.7010261487752856,8.0,2.712169885635376,8.0,34.30228964433689,8.0,34.137908935546875,8.0,248.25595092773438,1.0,31.98853302001953,1.0,7.91411018371582,1.0,145.18083333863703
11163,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,281.6000061035156,1.0,2.5780408908990444,8.0,2.5912301540374756,8.0,34.34087448110981,8.0,34.17607879638672,8.0,235.9752960205078,1.0,32.95677185058594,1.0,7.899092674255371,1.0,145.18083333863703
11169,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,291.16998291015625,1.0,2.552527998029748,8.0,2.5663399696350098,8.0,34.35303606828244,8.0,34.1881103515625,8.0,232.49114990234375,1.0,33.26845932006836,1.0,7.893293857574463,1.0,145.18083333863703
11199,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,340.6099853515625,1.0,2.4897583361344187,8.0,2.5068249702453613,8.0,34.40127729496944,8.0,34.23582458496094,8.0,220.38983154296875,1.0,34.072792053222656,1.0,7.8784871101379395,1.0,145.18083333863703
11285,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,501.3699951171875,1.0,2.5071204538059595,8.0,2.5360000133514404,8.0,34.589714758701284,8.0,34.42265701293945,8.0,186.83767700195312,1.0,35.19290542602539,1.0,7.852112770080566,1.0,145.18083333863703
11337,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,601.3900146484375,1.0,2.373490162995531,8.0,2.4089951515197754,8.0,34.68008191892161,8.0,34.5123291015625,8.0,177.36077880859375,1.0,35.1338996887207,1.0,7.8450236320495605,1.0,145.18083333863703
11535,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,1000.1599731445312,1.0,2.243907770572664,1.0,2.3071999549865723,1.0,34.836616964257466,1.0,34.66740036010742,1.0,179.06057739257812,1.0,32.973716735839844,1.0,7.881003379821777,1.0,145.18083333863703
11536,2019-05-26 04:20:24.000458240,1,-51.417,34.669,1,1100.070068359375,1.0,2.0853968042726896,1.0,2.154599905014038,1.0,34.860134027631034,1.0,34.69070053100586,1.0,182.42721557617188,1.0,32.70332717895508,1.0,7.8866963386535645,1.0,145.18083333863703
11559,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,25.489999771118164,1.0,2.8985093082016173,8.0,2.8940000534057617,8.0,34.011140748562966,8.0,33.849998474121094,8.0,326.7122497558594,1.0,26.681299209594727,1.0,8.0055570602417,1.0,150.05370370522962
11565,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,34.31999969482422,1.0,2.900816610894472,8.0,2.896824836730957,8.0,34.01135995927311,8.0,33.85027313232422,8.0,326.25787353515625,1.0,26.787519454956055,1.0,8.004859924316406,1.0,150.05370370522962
11575,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,50.09000015258789,1.0,2.9033789519692585,8.0,2.900320053100586,8.0,34.012272760098824,8.0,33.85116195678711,8.0,325.74786376953125,1.0,26.781410217285156,1.0,8.004606246948242,1.0,150.05370370522962
11579,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,56.52000045776367,1.0,2.9066664396762922,8.0,2.9040000438690186,8.0,34.013886922551485,8.0,33.852752685546875,8.0,325.24383544921875,1.0,26.74773406982422,1.0,8.003937721252441,1.0,150.05370370522962
11582,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,61.65999984741211,1.0,2.9073521771006963,8.0,2.9049999713897705,8.0,34.015156011097154,8.0,33.854000091552734,8.0,325.0529479980469,1.0,26.752685546875,1.0,8.003157615661621,1.0,150.05370370522962
11586,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,66.85999298095703,1.0,2.907040007239595,8.0,2.9049999713897705,8.0,34.01572387410853,8.0,33.85454559326172,8.0,324.53375244140625,1.0,26.746824264526367,1.0,8.002729415893555,1.0,150.05370370522962
11590,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,73.02999877929688,1.0,2.9066675700214404,8.0,2.9049999713897705,8.0,34.01656684207618,8.0,33.855369567871094,8.0,324.19317626953125,1.0,26.7893123626709,1.0,8.003321647644043,1.0,150.05370370522962
11598,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,85.70999908447266,1.0,2.9068454281802483,8.0,2.9059712886810303,8.0,34.02130984489742,8.0,33.8599739074707,8.0,321.045654296875,1.0,26.8636417388916,1.0,8.001611709594727,1.0,150.05370370522962
11603,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,93.45999908447266,1.0,2.9083090246088275,8.0,2.9079999923706055,8.0,34.03332443014062,8.0,33.87184524536133,8.0,316.65069580078125,1.0,26.911096572875977,1.0,8.001484870910645,1.0,150.05370370522962
11626,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,130.88999938964844,1.0,2.610136507009516,8.0,2.612600088119507,8.0,34.12319518878083,8.0,33.96080017089844,8.0,294.5380554199219,1.0,28.98040199279785,1.0,7.9658379554748535,1.0,150.05370370522962
11632,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,140.32000732421875,1.0,2.637438291032229,8.0,2.640625,8.0,34.14127396083132,8.0,33.97865295410156,8.0,288.5201110839844,1.0,29.362825393676758,1.0,7.954310417175293,1.0,150.05370370522962
11644,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,160.74000549316406,1.0,2.5043440796710636,8.0,2.50893497467041,8.0,34.18508095419518,8.0,34.021968841552734,8.0,279.6407165527344,1.0,30.36832046508789,1.0,7.94081974029541,1.0,150.05370370522962
11650,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,170.54000854492188,1.0,2.391262780668539,8.0,2.3963048458099365,8.0,34.18864432954907,8.0,34.025386810302734,8.0,276.9375305175781,1.0,30.64511489868164,1.0,7.936030387878418,1.0,150.05370370522962
11655,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,179.6800079345703,1.0,2.375870579189654,8.0,2.381585121154785,8.0,34.21007041917342,8.0,34.04659652709961,8.0,270.40704345703125,1.0,30.89732551574707,1.0,7.933264255523682,1.0,150.05370370522962
11662,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,191.27000427246094,1.0,2.4501825105319375,8.0,2.4570000171661377,8.0,34.2505339298035,8.0,34.08675003051758,8.0,260.95111083984375,1.0,31.521617889404297,1.0,7.921642780303955,1.0,150.05370370522962
11668,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,200.66000366210938,1.0,2.4801024079488196,8.0,2.4876549243927,8.0,34.267728134009076,8.0,34.10377883911133,8.0,255.29344177246094,1.0,31.758359909057617,1.0,7.916276454925537,1.0,150.05370370522962
11674,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,209.80999755859375,1.0,2.582481782677292,8.0,2.591060161590576,8.0,34.3052979778139,8.0,34.14107894897461,8.0,246.99862670898438,1.0,32.254886627197266,1.0,7.909379959106445,1.0,150.05370370522962
11692,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,241.0,1.0,2.544180360769793,8.0,2.555000066757202,8.0,34.3593832591936,8.0,34.19461441040039,8.0,231.79078674316406,1.0,33.415069580078125,1.0,7.889981746673584,1.0,150.05370370522962
11698,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,251.2100067138672,1.0,2.5548776038984347,8.0,2.5664398670196533,8.0,34.37208599748958,8.0,34.20716094970703,8.0,228.46084594726562,1.0,33.43829345703125,1.0,7.886399269104004,1.0,150.05370370522962
11704,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,260.6199951171875,1.0,2.558097099299543,8.0,2.5703248977661133,8.0,34.382896510903954,8.0,34.21784973144531,8.0,226.71902465820312,1.0,33.64399719238281,1.0,7.883223533630371,1.0,150.05370370522962
11716,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,280.4499816894531,1.0,2.4630479722346816,8.0,2.4763200283050537,8.0,34.39223280565348,8.0,34.22700119018555,8.0,224.3317413330078,1.0,33.919647216796875,1.0,7.878422260284424,1.0,150.05370370522962
11758,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,351.4599914550781,1.0,2.462613173172193,8.0,2.4808449745178223,8.0,34.46989041846722,8.0,34.3038444519043,8.0,207.0322265625,1.0,34.665313720703125,1.0,7.859319686889648,1.0,150.05370370522962
11916,2019-05-31 01:17:20.000131840,1,-51.576,35.332,1,651.4200439453125,1.0,2.4538570903396044,8.0,2.4935250282287598,8.0,34.72375435296608,8.0,34.55547332763672,8.0,175.54444885253906,1.0,34.494873046875,1.0,7.850814342498779,1.0,150.05370370522962
12110,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,11.869999885559082,1.0,2.72694350480367,8.0,2.7218198776245117,8.0,34.026511146021896,8.0,33.8650016784668,8.0,330.093505859375,1.0,26.771671295166016,1.0,8.016519546508789,1.0,155.18145833865185
12114,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,17.10999870300293,1.0,2.7327093497208437,8.0,2.7278800010681152,8.0,34.02629650933036,8.0,33.8650016784668,8.0,330.1617126464844,1.0,26.831218719482422,1.0,8.01528263092041,1.0,155.18145833865185
12117,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,21.829999923706055,1.0,2.7335621485028634,8.0,2.7290000915527344,8.0,34.02616380189566,8.0,33.8650016784668,8.0,330.1352844238281,1.0,26.94537925720215,1.0,8.015697479248047,1.0,155.18145833865185
12121,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,26.709999084472656,1.0,2.736484968873895,8.0,2.7321999073028564,8.0,34.02608695878595,8.0,33.8650016784668,8.0,330.09710693359375,1.0,26.90256690979004,1.0,8.01621150970459,1.0,155.18145833865185
12124,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,31.90999984741211,1.0,2.7409889390120985,8.0,2.736999988555908,8.0,34.026053533395,8.0,33.8650016784668,8.0,330.03082275390625,1.0,26.896263122558594,1.0,8.015810012817383,1.0,155.18145833865185
12128,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,36.959999084472656,1.0,2.739699874058153,8.0,2.7360000610351562,8.0,34.0260575344064,8.0,33.8650016784668,8.0,330.0716552734375,1.0,26.936359405517578,1.0,8.016777038574219,1.0,155.18145833865185
12138,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,51.939998626708984,1.0,2.7404045482649066,8.0,2.7375648021698,8.0,34.026089897495304,8.0,33.8650016784668,8.0,329.9659729003906,1.0,26.93982696533203,1.0,8.015542984008789,1.0,155.18145833865185
12149,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,66.9800033569336,1.0,2.7339733112969937,8.0,2.7320001125335693,8.0,34.02613544717244,8.0,33.8650016784668,8.0,329.6236877441406,1.0,26.730741500854492,1.0,8.0158052444458,1.0,155.18145833865185
12156,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,77.05000305175781,1.0,2.7298015733741834,8.0,2.728410005569458,8.0,34.026174845819796,8.0,33.8650016784668,8.0,329.1824645996094,1.0,26.774303436279297,1.0,8.014365196228027,1.0,155.18145833865185
12191,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,131.239990234375,1.0,2.3151298459185727,8.0,2.3170199394226074,8.0,34.079663153558585,8.0,33.917503356933594,8.0,312.1707458496094,1.0,28.065540313720703,1.0,7.996155738830566,1.0,155.18145833865185
12209,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,161.5399932861328,1.0,2.2193690717848384,8.0,2.2236900329589844,8.0,34.188773472788135,8.0,34.025657653808594,8.0,279.950927734375,1.0,31.076669692993164,1.0,7.944649696350098,1.0,155.18145833865185
12215,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,171.7899932861328,1.0,2.2065397077258804,8.0,2.211440086364746,8.0,34.19225634665001,8.0,34.02899932861328,8.0,275.75146484375,1.0,31.188508987426758,1.0,7.939520359039307,1.0,155.18145833865185
12227,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,191.12998962402344,1.0,2.253414995155436,8.0,2.2599000930786133,8.0,34.24809064537865,8.0,34.0843505859375,8.0,259.6651306152344,1.0,32.144927978515625,1.0,7.924785614013672,1.0,155.18145833865185
12251,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,231.12998962402344,1.0,2.2778228072230604,8.0,2.287400007247925,8.0,34.34550292876647,8.0,34.18090057373047,8.0,238.8672332763672,1.0,33.560028076171875,1.0,7.902327060699463,1.0,155.18145833865185
12257,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,241.6999969482422,1.0,2.236050740320903,8.0,2.246299982070923,8.0,34.36461557514268,8.0,34.19982147216797,8.0,234.47715759277344,1.0,33.732444763183594,1.0,7.897714614868164,1.0,155.18145833865185
12263,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,251.5,1.0,2.1918116457932744,8.0,2.2026350498199463,8.0,34.37850387289361,8.0,34.213539123535156,8.0,231.8179473876953,1.0,34.05691146850586,1.0,7.89140510559082,1.0,155.18145833865185
12293,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,300.77001953125,1.0,2.1860992560073917,8.0,2.200240135192871,8.0,34.44024905012967,8.0,34.274620056152344,8.0,216.24964904785156,1.0,34.50865173339844,1.0,7.879047393798828,1.0,155.18145833865185
12299,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,311.0,1.0,2.162283836524018,8.0,2.177079916000366,8.0,34.45614924036528,8.0,34.29038619995117,8.0,211.26083374023438,1.0,34.80009078979492,1.0,7.876192092895508,1.0,155.18145833865185
12305,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,321.3800048828125,1.0,2.3719143114640615,8.0,2.3882501125335693,8.0,34.494765315791824,8.0,34.32875061035156,8.0,201.377197265625,1.0,34.97819900512695,1.0,7.868823528289795,1.0,155.18145833865185
12340,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,381.46002197265625,1.0,2.4084963449281327,8.0,2.429075002670288,8.0,34.55043936304008,8.0,34.38384246826172,8.0,191.76998901367188,1.0,35.30458450317383,1.0,7.856494903564453,1.0,155.18145833865185
12377,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,451.4800109863281,1.0,2.3870582454703593,8.0,2.4125001430511475,8.0,34.6198550605416,8.0,34.4526252746582,8.0,181.65077209472656,1.0,35.393287658691406,1.0,7.851025581359863,1.0,155.18145833865185
12481,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,651.5700073242188,1.0,2.441670690291408,8.0,2.4816701412200928,8.0,34.76712074455266,8.0,34.598670959472656,8.0,175.7198486328125,1.0,34.05646896362305,1.0,7.867538928985596,1.0,155.18145833865185
12660,2019-06-05 04:21:18.000459520,1,-52.204,35.413,1,1798.780029296875,1.0,1.4770958391689961,1.0,1.5921000242233276,1.0,34.917879230367355,1.0,34.74729919433594,1.0,205.66351318359375,1.0,30.617416381835938,1.0,7.923880100250244,1.0,155.18145833865185
12687,2019-06-10 01:42:14.000168448,1,-52.743,34.407,1,37.36000061035156,1.0,2.5271803282163194,8.0,2.523566722869873,8.0,34.032198744373,8.0,33.87099838256836,8.0,329.6398620605469,1.0,27.026973724365234,1.0,8.014389038085938,1.0,160.07099537232
